group,models,policy,accuracy_mean,accuracy_std,avg_cost_mean,utility_mean,regret_mean,route_acc_mean
3model_qwen_235b_gemini_flash_deepseek_v3,"qwen_235b,gemini_flash,deepseek_v3",always_gemini_flash,0.8752000000000001,0.044398198161637155,0.00018892112,0.8752000000000001,0.08959999999999999,0.04
3model_qwen_235b_gemini_flash_llama_70b,"qwen_235b,gemini_flash,llama_70b",oracle,0.9696,0.02070748656887163,5.348647280000001e-05,0.9696,0.0,1.0
3model_qwen_235b_gemini_flash_llama_70b,"qwen_235b,gemini_flash,llama_70b",always_qwen_235b,0.9104000000000001,0.019099738218101334,4.4181527199999994e-05,0.9104000000000001,0.059199999999999996,0.9408
3model_qwen_235b_gemini_flash_llama_70b,"qwen_235b,gemini_flash,llama_70b",random_forest_router,0.9104000000000001,0.019099738218101334,4.58711512e-05,0.9104000000000001,0.059199999999999996,0.9120000000000001
3model_qwen_235b_gemini_flash_llama_70b,"qwen_235b,gemini_flash,llama_70b",tfidf_logistic_router,0.9072000000000001,0.021614809737770094,5.2094364e-05,0.9072000000000001,0.0624,0.8416
3model_qwen_235b_gemini_flash_llama_70b,"qwen_235b,gemini_flash,llama_70b",logistic_router,0.9008,0.015594870951694352,6.299489840000001e-05,0.9008,0.0688,0.736
3model_qwen_235b_gemini_flash_llama_70b,"qwen_235b,gemini_flash,llama_70b",always_llama_70b,0.8928,0.015594870951694362,5.0567603200000005e-05,0.8928,0.07680000000000001,0.019200000000000002
3model_qwen_235b_gemini_flash_llama_70b,"qwen_235b,gemini_flash,llama_70b",random,0.8864000000000001,0.024915858403835922,9.147538320000001e-05,0.8864000000000001,0.0832,0.32
3model_qwen_235b_gemini_flash_llama_70b,"qwen_235b,gemini_flash,llama_70b",always_gemini_flash,0.8752000000000001,0.044398198161637155,0.00018892112,0.8752000000000001,0.09440000000000001,0.04
3model_qwen_235b_llama_70b_deepseek_v3,"qwen_235b,llama_70b,deepseek_v3",oracle,0.9663999999999999,0.01314534138012399,4.4912084e-05,0.9663999999999999,0.0,1.0
3model_qwen_235b_llama_70b_deepseek_v3,"qwen_235b,llama_70b,deepseek_v3",random,0.9152000000000001,0.03077661449867414,5.40712456e-05,0.9152000000000001,0.0512,0.32
3model_qwen_235b_llama_70b_deepseek_v3,"qwen_235b,llama_70b,deepseek_v3",always_qwen_235b,0.9104000000000001,0.019099738218101334,4.4181527199999994e-05,0.9104000000000001,0.05600000000000001,0.944
3model_qwen_235b_llama_70b_deepseek_v3,"qwen_235b,llama_70b,deepseek_v3",random_forest_router,0.9072000000000001,0.025674890457409966,4.4257845599999994e-05,0.9072000000000001,0.059199999999999996,0.9024000000000001
3model_qwen_235b_llama_70b_deepseek_v3,"qwen_235b,llama_70b,deepseek_v3",tfidf_logistic_router,0.9056000000000001,0.020707486568871673,4.529344239999999e-05,0.9056000000000001,0.0608,0.8416
